<<<<<<< HEAD
Date,Open,High,Low,Close,Volume,OpenInt
2011-10-05,12.328,12.651,12.172,12.6,96303668,0
2011-10-06,12.6,12.824,12.346,12.817,78580011,0
2011-10-07,12.955,12.987,12.575,12.79,79368269,0
2011-10-10,13.03,13.32,13.005,13.32,68040046,0
2011-10-11,13.187,13.382,13.169,13.32,55712755,0
2011-10-12,13.409,13.681,13.409,13.533,74775572,0
2011-10-13,13.392,13.459,13.22,13.382,55845396,0
2011-10-14,13.55,13.739,13.533,13.698,54608857,0
2011-10-17,13.607,13.698,13.359,13.392,56722623,0
2011-10-18,13.409,14.012,13.4,13.788,79177556,0
2011-10-19,13.788,13.92,13.542,13.632,62831583,0
2011-10-20,13.673,13.863,13.476,13.723,66624545,0
2011-10-21,13.508,13.641,13.312,13.459,137753112,0
2011-10-24,13.508,13.773,13.466,13.574,81214401,0
2011-10-25,13.581,13.607,13.244,13.382,99705726,0
2011-10-26,13.542,13.624,13.382,13.49,80566386,0
2011-10-27,13.993,14.441,13.87,14.332,133525198,0
2011-10-28,14.178,14.307,14.118,14.234,69942888,0
2011-10-31,14.038,14.038,13.776,13.784,60120072,0
2011-11-01,13.312,13.49,13.179,13.22,108800050,0
2011-11-02,13.508,13.632,13.334,13.409,58354937,0
2011-11-03,13.632,13.773,13.498,13.756,66505687,0
2011-11-04,13.656,13.664,13.388,13.524,50449011,0
2011-11-07,13.508,13.558,13.293,13.525,49928846,0
2011-11-08,13.565,13.607,13.419,13.6,65272840,0
2011-11-09,13.327,13.359,12.995,13.079,95101493,0
2011-11-10,13.268,13.359,13.179,13.252,71806836,0
2011-11-11,13.4,13.59,13.392,13.45,60852963,0
2011-11-14,13.382,13.435,13.22,13.284,48592678,0
2011-11-15,13.228,13.466,13.228,13.367,48134975,0
2011-11-16,13.261,13.409,13.137,13.161,64047884,0
2011-11-17,13.187,13.244,12.79,12.904,81609642,0
2011-11-18,13.021,13.079,12.888,12.914,56708000,0
2011-11-21,12.774,12.781,12.544,12.575,81415034,0
2011-11-22,12.617,12.617,12.361,12.369,90749310,0
2011-11-23,12.304,12.337,12.148,12.156,81022623,0
2011-11-25,12.18,12.393,12.129,12.129,28071055,0
2011-11-28,12.567,12.583,12.113,12.212,94008989,0
2011-11-29,12.304,12.5,12.23,12.311,97387652,0
2011-11-30,12.63,13.132,12.588,13.132,119082179,0
2011-12-01,13.111,13.204,12.979,13.129,70478671,0
2011-12-02,13.238,13.448,13.238,13.279,82909046,0
2011-12-05,13.49,13.615,13.352,13.476,74487734,0
2011-12-06,13.614,13.965,13.589,13.797,100394420,0
2011-12-07,13.764,13.888,13.64,13.815,79134669,0
2011-12-08,13.681,13.739,13.406,13.456,96534184,0
2011-12-09,13.515,14.013,13.497,13.897,103733615,0
2011-12-12,13.789,13.914,13.463,13.58,217371010,0
2011-12-13,13.664,13.797,13.448,13.549,89404429,0
2011-12-14,13.48,13.84,13.448,13.706,107929789,0
2011-12-15,13.88,13.922,13.688,13.856,74385407,0
2011-12-16,13.98,14.105,13.957,14.04,116757496,0
2011-12-19,14.005,14.113,13.856,13.914,80211283,0
2011-12-20,14.074,14.347,14.065,14.256,74038519,0
2011-12-21,14.29,14.665,14.157,14.596,96817373,0
2011-12-22,14.747,15.114,14.706,15.04,114563298,0
2011-12-23,15.014,15.231,14.956,15.188,56305108,0
2011-12-27,15.148,15.164,15.005,15.005,50496121,0
2011-12-28,14.997,15.014,14.763,14.854,46793715,0
2011-12-29,14.838,15.095,14.823,15.056,49222494,0
2011-12-30,15.021,15.063,14.894,14.922,37695961,0
2012-01-03,15.222,15.414,15.188,15.297,70466539,0
2012-01-04,15.257,15.496,15.231,15.464,51314811,0
2012-01-05,15.381,15.496,15.239,15.457,54963884,0
2012-01-06,15.604,15.658,15.464,15.541,61298638,0
2012-01-09,15.613,15.73,15.464,15.713,56386584,0
2012-01-10,15.84,15.872,15.514,15.595,71212939,0
2012-01-11,15.449,15.788,15.414,15.73,57450674,0
2012-01-12,15.814,15.83,15.632,15.772,46750513,0
2012-01-13,15.664,15.696,15.496,15.696,50463300,0
2012-01-17,15.819,15.911,15.566,15.617,59060393,0
2012-01-18,15.479,15.872,15.464,15.849,63492370,0
2012-01-19,15.864,15.988,15.772,15.956,64672581,0
2012-01-20,15.671,15.997,15.564,15.956,110933492,0
2012-01-23,15.904,16.03,15.749,15.781,60697585,0
2012-01-24,15.713,15.713,15.622,15.696,47682324,0
2012-01-25,15.696,15.964,15.658,15.939,61504293,0
2012-01-26,16.055,16.055,15.814,15.889,50982434,0
2012-01-27,15.83,15.939,15.765,15.856,39141103,0
2012-01-30,15.696,15.765,15.58,15.749,45259478,0
2012-01-31,15.81,15.837,15.575,15.592,55497501,0
2012-02-01,15.781,15.881,15.622,15.639,62432594,0
2012-02-02,15.705,15.772,15.58,15.622,45388194,0
2012-02-03,15.819,15.911,15.762,15.846,53865884,0
2012-02-06,15.83,15.956,15.788,15.872,51293008,0
2012-02-07,15.827,15.996,15.754,15.979,43258494,0
2012-02-08,15.996,16.088,15.894,16.029,40422421,0
2012-02-09,16.088,16.121,15.919,15.937,53026887,0
2012-02-10,15.827,15.837,15.643,15.726,131484328,0
2012-02-13,15.83,15.896,15.749,15.889,125178859,0
2012-02-14,15.765,15.904,15.664,15.781,47085773,0
2012-02-15,15.837,15.846,15.583,15.636,49702783,0
2012-02-16,15.71,15.855,15.668,15.837,48612866,0
2012-02-17,15.979,16.098,15.919,16.063,69706813,0
2012-02-21,16.181,16.248,16.098,16.172,50320779,0
2012-02-22,16.188,16.224,15.979,16.155,49064362,0
2012-02-23,16.029,16.281,15.972,16.232,54284421,0
2012-02-24,16.256,16.281,16.088,16.172,28465611,0
2012-02-27,15.996,16.232,15.954,16.029,44639689,0
2012-02-28,16.054,16.13,15.963,16.106,41666401,0
2012-02-29,16.123,16.184,15.98,16.013,53143331,0
2012-03-01,16.098,16.13,15.996,16.071,44418377,0
2012-03-02,16.08,16.088,15.886,15.945,43101277,0
2012-03-05,15.928,15.954,15.745,15.846,42318559,0
2012-03-06,15.636,15.643,15.398,15.482,66919095,0
2012-03-07,15.617,15.846,15.592,15.777,186477162,0
2012-03-08,15.954,16.046,15.903,15.996,42795383,0
2012-03-09,15.987,16.121,15.903,16.004,44589485,0
2012-03-12,16.063,16.13,16.004,16.08,42060149,0
2012-03-13,16.13,16.526,16.046,16.467,76051169,0
2012-03-14,16.499,16.719,16.459,16.634,84893833,0
2012-03-15,16.709,16.98,16.692,16.946,90806864,0
2012-03-16,17.029,17.064,16.819,16.98,94277412,0
2012-03-19,16.878,17.114,16.862,16.987,50832040,0
2012-03-20,16.828,16.987,16.794,16.87,56555591,0
2012-03-21,16.937,17.08,16.844,16.87,60800337,0
2012-03-22,16.761,16.778,16.55,16.685,60387324,0
2012-03-23,16.634,16.735,16.558,16.627,40703981,0
2012-03-26,16.802,16.905,16.744,16.854,51118292,0
2012-03-27,16.911,16.927,16.819,16.844,45592448,0
2012-03-28,16.828,17.654,16.617,16.819,65946065,0
2012-03-29,16.66,16.785,16.567,16.769,48378323,0
2012-03-30,16.87,16.919,16.769,16.87,48759323,0
2012-04-02,16.828,16.905,16.727,16.828,52548472,0
2012-04-03,16.785,16.828,16.644,16.778,52110392,0
2012-04-04,16.517,16.652,16.491,16.592,51982832,0
2012-04-05,16.483,16.567,16.358,16.398,29692892,0
2012-04-09,16.054,16.197,16.029,16.139,36038116,0
2012-04-10,16.071,16.08,15.718,15.754,64780895,0
2012-04-11,15.987,16.098,15.954,15.979,45003327,0
2012-04-12,15.979,16.24,15.937,16.224,33571395,0
2012-04-13,16.121,16.121,15.855,15.87,47962637,0
2012-04-16,15.954,16.08,15.846,15.886,35763223,0
2012-04-17,15.996,16.272,15.903,16.256,42262484,0
2012-04-18,16.163,16.256,16.004,16.054,39655183,0
2012-04-19,16.114,16.181,15.945,16.088,62054014,0
2012-04-20,16.332,16.508,16.181,16.272,80822067,0
2012-04-23,16.021,16.071,15.919,16.029,61918530,0
2012-04-24,16.13,16.475,16.063,16.425,58973518,0
2012-04-25,16.617,16.652,16.325,16.35,57523576,0
2012-04-26,16.332,16.567,16.307,16.491,41148862,0
2012-04-27,16.55,16.702,16.475,16.627,40698901,0
2012-04-30,16.542,16.576,16.341,16.459,39114548,0
2012-05-01,16.459,16.769,16.358,16.644,41656621,0
2012-05-02,16.576,16.627,16.407,16.617,40055007,0
2012-05-03,16.644,16.644,16.449,16.483,28784335,0
2012-05-04,16.441,16.467,16.181,16.256,41211557,0
2012-05-07,16.098,16.373,16.088,16.24,42532216,0
2012-05-08,16.163,16.248,15.987,16.181,47948812,0
2012-05-09,15.972,16.004,15.754,15.894,73407444,0
2012-05-10,16.071,16.163,15.979,16.046,42015175,0
2012-05-11,15.903,16.197,15.894,15.979,31274261,0
2012-05-14,15.819,15.837,15.592,15.636,55886526,0
2012-05-15,15.592,15.692,15.398,15.466,56588126,0
2012-05-16,15.878,16.188,15.726,15.972,101156552,0
2012-05-17,15.945,16.08,15.862,15.87,46552060,0
2012-05-18,15.928,16.106,15.846,15.928,72734295,0
2012-05-21,15.963,16.13,15.928,16.071,45929963,0
2012-05-22,16.106,16.216,16.021,16.121,56139958,0
2012-05-23,16.071,16.145,15.762,16.121,75534531,0
2012-05-24,16.098,16.297,15.987,16.181,42793821,0
2012-05-25,16.216,16.325,16.071,16.139,31940266,0
2012-05-29,16.216,16.332,16.139,16.264,42402508,0
2012-05-30,16.13,16.139,15.963,16.004,49775644,0
2012-05-31,15.979,16.155,15.862,16.046,58361837,0
2012-06-01,15.818,15.963,15.469,15.581,72501385,0
2012-06-04,15.499,15.56,15.172,15.258,79225635,0
2012-06-05,15.199,15.385,15.15,15.337,45734682,0
2012-06-06,15.455,15.87,15.394,15.87,103720876,0
2012-06-07,16.047,16.141,15.886,15.972,165495590,0
2012-06-08,15.954,16.184,15.886,16.141,128411671,0
2012-06-11,16.264,16.332,16.029,16.063,61210603,0
2012-06-12,16.108,16.377,16.047,16.377,56039144,0
2012-06-13,16.184,16.421,16.141,16.285,47845773,0
2012-06-14,16.272,16.617,16.172,16.576,74164600,0
2012-06-15,16.7,16.81,16.599,16.81,71138514,0
2012-06-18,16.709,16.793,16.599,16.599,49932629,0
2012-06-19,16.7,16.927,16.683,16.81,51373881,0
2012-06-20,16.81,16.937,16.683,16.895,55609613,0
2012-06-21,16.946,17.016,16.496,16.556,71874507,0
2012-06-22,16.683,16.878,16.539,16.793,60619111,0
2012-06-25,16.504,16.615,16.354,16.548,80923754,0
2012-06-26,16.564,16.87,16.539,16.785,69287386,0
2012-06-27,16.878,17.115,16.862,17.065,51880000,0
2012-06-28,16.888,17.124,16.844,17.124,67092240,0
2012-06-29,17.309,17.665,17.309,17.665,86141940,0
2012-07-02,17.581,17.652,17.191,17.37,72807443,0
2012-07-03,17.279,17.379,17.233,17.317,25064004,0
2012-07-05,17.242,17.362,17.199,17.233,34254416,0
2012-07-06,17.089,17.175,16.911,16.955,66350992,0
2012-07-09,16.946,16.988,16.878,16.988,38904373,0
2012-07-10,16.988,17.016,16.531,16.632,64390199,0
2012-07-11,16.683,16.777,16.564,16.683,50431330,0
2012-07-12,16.531,16.651,16.412,16.479,59199391,0
2012-07-13,16.539,16.844,16.496,16.761,38242592,0
2012-07-16,16.539,16.624,16.472,16.606,42197436,0
2012-07-17,16.651,16.827,16.472,16.717,61283874,0
2012-07-18,16.658,16.836,16.606,16.819,46341821,0
2012-07-19,16.905,16.905,16.651,16.785,49461399,0
2012-07-20,16.862,17.27,16.488,16.844,136912001,0
2012-07-23,16.582,17.065,16.548,17.031,72541172,0
2012-07-24,17.006,17.031,16.733,16.927,64753202,0
2012-07-25,17.006,17.089,16.937,16.955,50238729,0
2012-07-26,17.124,17.546,17.089,17.428,67569575,0
2012-07-27,17.49,17.799,17.428,17.736,94710308,0
2012-07-30,17.625,17.726,17.539,17.634,53076221,0
2012-07-31,17.59,17.708,17.59,17.59,45216281,0
2012-08-01,17.682,17.761,17.555,17.572,42157729,0
2012-08-02,17.398,17.546,17.124,17.398,51905971,0
2012-08-03,17.652,17.799,17.608,17.77,44698447,0
2012-08-06,17.778,17.956,17.718,17.778,40296729,0
2012-08-07,17.919,17.965,17.88,17.902,36704463,0
2012-08-08,17.846,17.88,17.718,17.809,38157452,0
2012-08-09,17.753,17.902,17.753,17.855,36757845,0
2012-08-10,17.799,17.888,17.753,17.888,28805371,0
2012-08-13,17.836,17.855,17.699,17.791,31701104,0
2012-08-14,17.87,17.896,17.718,17.753,35502456,0
2012-08-15,17.682,17.828,17.625,17.77,34055897,0
2012-08-16,17.69,17.919,17.652,17.846,39634877,0
2012-08-17,17.888,17.888,17.753,17.799,35426925,0
2012-08-20,17.761,17.818,17.66,17.744,32304665,0
2012-08-21,17.778,17.846,17.634,17.672,35692321,0
2012-08-22,17.608,17.69,17.555,17.617,33049687,0
2012-08-23,17.581,17.625,17.49,17.498,43102193,0
2012-08-24,17.453,17.718,17.42,17.634,34608917,0
2012-08-27,17.652,17.761,17.625,17.672,33945000,0
2012-08-28,17.599,17.736,17.599,17.644,30568120,0
2012-08-29,17.652,17.761,17.644,17.652,23505753,0
2012-08-30,17.563,17.617,17.481,17.498,25055215,0
2012-08-31,17.599,17.66,17.471,17.555,35014011,0
2012-09-04,17.49,17.539,17.362,17.389,45032573,0
2012-09-05,17.42,17.608,17.389,17.506,38968545,0
2012-09-06,17.69,18.073,17.672,18.065,62719237,0
2012-09-07,18.073,18.3,18.056,18.3,42916438,0
2012-09-10,18.208,18.355,18.167,18.208,39731250,0
2012-09-11,18.217,18.387,18.142,18.3,39627308,0
2012-09-12,18.372,18.591,18.365,18.557,50738715,0
2012-09-13,18.456,18.854,18.438,18.667,131874117,0
2012-09-14,18.82,18.964,18.633,18.744,118174200,0
2012-09-17,18.591,18.693,18.566,18.693,93532507,0
2012-09-18,18.642,18.854,18.616,18.854,45808016,0
2012-09-19,18.903,19.066,18.862,19.014,47732688,0
2012-09-20,18.956,19.193,18.894,19.16,51135025,0
2012-09-21,19.263,19.384,19.186,19.246,77942186,0
2012-09-24,19.134,19.177,19.05,19.099,43082135,0
2012-09-25,19.126,19.365,19.05,19.058,55068647,0
2012-09-26,18.93,19.006,18.852,18.878,48143634,0
2012-09-27,18.998,19.527,18.902,19.416,78790436,0
2012-09-28,19.449,19.613,19.322,19.398,83042610,0
2012-10-01,19.407,19.645,19.398,19.485,49818199,0
2012-10-02,19.587,19.637,19.398,19.467,53029656,0
2012-10-03,19.527,19.631,19.407,19.568,38544882,0
2012-10-04,19.605,19.689,19.449,19.605,47231104,0
2012-10-05,19.681,19.8,19.645,19.75,44855416,0
2012-10-08,19.537,19.637,19.517,19.578,28334080,0
2012-10-09,19.596,19.623,19.305,19.322,45867887,0
2012-10-10,19.313,19.425,19.142,19.16,38378688,0
2012-10-11,19.297,19.398,19.202,19.227,28290156,0
2012-10-12,19.288,19.398,19.142,19.202,38581771,0
2012-10-15,19.255,19.389,19.211,19.339,34628389,0
2012-10-16,19.467,19.543,19.279,19.339,41763306,0
2012-10-17,19.449,19.578,19.407,19.568,33098705,0
2012-10-18,19.485,19.716,19.476,19.485,50506813,0
2012-10-19,19.227,19.246,18.681,18.818,126267366,0
2012-10-22,18.673,18.751,18.153,18.536,101544876,0
2012-10-23,18.239,18.279,18.109,18.177,65906657,0
2012-10-24,18.304,18.33,18.144,18.16,49515088,0
2012-10-25,18.368,18.424,17.965,18.16,53582883,0
2012-10-26,18.1,18.271,17.997,18.032,50137526,0
2012-10-31,18.16,18.211,17.911,17.99,45870915,0
2012-11-01,17.965,18.271,17.956,18.229,54126462,0
2012-11-02,18.391,18.519,18.16,18.201,55584388,0
2012-11-05,18.109,18.34,18.109,18.287,35121472,0
2012-11-06,18.374,18.604,18.321,18.442,38322526,0
2012-11-07,18.248,18.382,17.997,18.049,52970698,0
2012-11-08,18.074,18.1,17.836,17.845,47726493,0
2012-11-09,17.734,18.192,17.68,17.938,47186675,0
2012-11-12,17.972,18.057,17.836,17.845,25541435,0
2012-11-13,17.597,17.896,17.569,17.665,48099767,0
2012-11-14,17.707,17.725,17.041,17.092,76722385,0
2012-11-15,16.999,17.281,16.999,17.135,60599703,0
2012-11-16,17.17,17.246,16.974,17.212,53026896,0
2012-11-19,17.432,17.697,17.417,17.65,44806216,0
2012-11-20,17.658,17.67,17.403,17.615,31428769,0
2012-11-21,17.68,17.716,17.569,17.665,48022199,0
2012-11-23,17.777,17.972,17.707,17.972,41508424,0
2012-11-26,17.836,17.997,17.827,17.99,55893112,0
2012-11-27,17.972,18.109,17.808,17.827,38638882,0
2012-11-28,17.725,18.066,17.512,18.057,40722660,0
2012-11-29,18.144,18.248,17.896,18.049,32349394,0
2012-11-30,18.091,18.16,17.972,18.049,44320552,0
2012-12-03,18.091,18.136,17.769,17.784,35113478,0
2012-12-04,17.827,17.946,17.688,17.817,43104251,0
2012-12-05,17.87,18.248,17.817,18.136,54395985,0
2012-12-06,18.109,18.271,18.007,18.256,38342648,0
2012-12-07,18.313,18.35,18.144,18.33,39285521,0
2012-12-10,18.304,18.368,18.248,18.271,32318064,0
2012-12-11,18.35,18.579,18.248,18.374,53079091,0
2012-12-12,18.461,18.751,18.424,18.604,49653019,0
2012-12-13,18.571,18.724,18.406,18.469,39766527,0
2012-12-14,18.461,18.588,18.406,18.469,55647862,0
2012-12-17,18.526,18.751,18.526,18.733,56763577,0
2012-12-18,18.665,18.716,18.287,18.526,94957426,0
2012-12-19,18.485,18.501,17.911,17.946,108087780,0
2012-12-20,17.863,18.144,17.827,17.982,59504249,0
2012-12-21,17.798,17.928,17.56,17.836,94650682,0
2012-12-24,17.76,17.902,17.725,17.784,17679205,0
2012-12-26,17.777,17.888,17.688,17.743,33431569,0
2012-12-27,17.769,17.827,17.441,17.67,44975687,0
2012-12-28,17.468,17.688,17.449,17.459,37922732,0
2012-12-31,17.331,17.938,17.305,17.928,68823997,0
2013-01-02,18.398,18.398,18.109,18.229,53953934,0
2013-01-03,18.35,18.359,17.982,18.024,56779745,0
2013-01-04,18.119,18.16,18.041,18.109,34874664,0
2013-01-07,18.074,18.127,17.902,18.049,38338709,0
2013-01-08,17.982,18.041,17.665,17.855,46885734,0
2013-01-09,17.972,17.997,17.88,17.896,33412498,0
2013-01-10,17.972,18.136,17.902,18.083,39027403,0
2013-01-11,18.127,18.144,17.956,18.049,48974115,0
2013-01-14,18.091,18.144,17.997,18.041,37128592,0
2013-01-15,17.972,18.119,17.946,18.109,31086071,0
2013-01-16,18.066,18.109,17.99,18.041,45580031,0
2013-01-17,18.127,18.398,18.041,18.192,74750641,0
2013-01-18,18.741,18.956,18.442,18.827,132391882,0
2013-01-22,18.948,18.963,18.706,18.801,64583683,0
2013-01-23,18.774,18.818,18.579,18.741,55285815,0
2013-01-24,18.751,18.956,18.751,18.836,55012413,0
2013-01-25,19.031,19.058,18.887,19.041,49060714,0
2013-01-28,19.169,19.255,19.014,19.22,58023756,0
2013-01-29,19.211,19.288,19.134,19.22,39977861,0
2013-01-30,19.263,19.263,18.989,18.989,42387818,0
2013-01-31,18.971,19.134,18.948,19.031,40317139,0
2013-02-01,19.16,19.339,19.066,19.322,51321164,0
2013-02-04,19.142,19.211,19.031,19.058,41953429,0
2013-02-05,19.202,19.322,19.177,19.255,36194900,0
2013-02-06,19.151,19.22,19.058,19.169,50324671,0
2013-02-07,19.22,19.227,19.021,19.202,44868696,0
2013-02-08,19.22,19.27,19.177,19.22,28593943,0
2013-02-11,19.211,19.227,19.09,19.177,23109618,0
2013-02-12,19.202,19.347,19.202,19.288,40056996,0
2013-02-13,19.741,20.057,19.681,19.98,99438494,0
2013-02-14,19.861,20.065,19.741,19.997,63215191,0
2013-02-15,20.057,20.119,19.843,19.894,45996244,0
2013-02-19,20.005,20.285,19.997,20.285,48255923,0
2013-02-20,20.254,20.285,19.945,19.997,44603966,0
2013-02-21,19.937,20.11,19.91,20.031,55524570,0
2013-02-22,20.11,20.195,20.005,20.143,32325853,0
2013-02-25,20.24,20.264,19.642,19.642,59946823,0
2013-02-26,19.78,19.937,19.732,19.852,47980609,0
2013-02-27,19.825,20.152,19.807,20.127,34460539,0
2013-02-28,20.127,20.202,19.98,19.997,46139047,0
2013-03-01,19.825,20.1,19.807,19.971,47872089,0
2013-03-04,19.937,20.048,19.833,20.039,29552897,0
2013-03-05,20.195,20.416,20.186,20.315,41497272,0
2013-03-06,20.528,20.528,20.384,20.384,36624040,0
2013-03-07,20.408,20.519,20.384,20.392,26660766,0
2013-03-08,20.557,20.584,20.392,20.473,33624562,0
2013-03-11,20.399,20.454,20.195,20.342,40588268,0
2013-03-12,20.315,20.324,20.092,20.16,42498345,0
2013-03-13,20.186,20.255,20.152,20.23,28048921,0
2013-03-14,20.279,20.464,20.249,20.399,40236035,0
2013-03-15,20.186,20.426,20.12,20.186,68349912,0
2013-03-18,19.954,20.11,19.92,20.022,39136097,0
2013-03-19,20.066,20.12,19.954,20.082,41978554,0
2013-03-20,20.436,20.496,20.092,20.202,45581357,0
2013-03-21,20.167,20.324,20.058,20.058,44761675,0
2013-03-22,20.082,20.152,20.048,20.127,35539338,0
2013-03-25,20.195,20.221,19.852,20.013,48409017,0
2013-03-26,20.039,20.066,19.817,19.91,37575827,0
2013-03-27,19.807,19.928,19.678,19.893,31925715,0
2013-03-28,19.928,19.98,19.798,19.91,36174952,0
2013-04-01,19.833,19.893,19.78,19.877,31892079,0
2013-04-02,19.954,20.127,19.884,20.1,33883433,0
2013-04-03,20.134,20.152,19.739,19.807,61054787,0
2013-04-04,19.817,19.92,19.771,19.877,35388362,0
2013-04-05,19.635,19.757,19.602,19.748,36466761,0
2013-04-08,19.852,19.91,19.66,19.91,35398315,0
2013-04-09,20.022,20.022,19.722,19.86,36774793,0
2013-04-10,19.893,20.369,19.86,20.306,46189904,0
2013-04-11,20.279,20.426,20.176,20.315,31449956,0
2013-04-12,20.24,20.315,20.092,20.202,31624107,0
2013-04-15,20.048,20.066,19.642,19.642,54023718,0
2013-04-16,19.867,19.893,19.722,19.893,41814180,0
2013-04-17,19.78,19.833,19.507,19.602,49552716,0
2013-04-18,19.602,19.678,19.437,19.523,47810355,0
2013-04-19,18.894,18.971,18.61,18.731,126374323,0
2013-04-22,18.662,18.67,18.179,18.386,101990427,0
2013-04-23,18.559,18.679,18.394,18.516,76058701,0
2013-04-24,18.653,18.971,18.645,18.91,59806610,0
2013-04-25,19.127,19.144,18.868,18.902,48151836,0
2013-04-26,18.93,19.291,18.92,19.127,54609822,0
2013-04-29,19.195,19.222,18.948,19.179,42423616,0
2013-04-30,19.195,19.273,19.127,19.195,39570170,0
2013-05-01,19.032,19.249,19.032,19.075,45521841,0
2013-05-02,19.162,19.222,19.075,19.222,32108622,0
2013-05-03,19.437,19.678,19.42,19.437,52869167,0
2013-05-06,19.429,19.499,19.222,19.444,33170900,0
2013-05-07,19.54,19.628,19.48,19.532,32758658,0
2013-05-08,19.532,19.825,19.48,19.817,46421655,0
2013-05-09,19.798,19.893,19.54,19.619,34805879,0
2013-05-10,19.609,19.732,19.453,19.722,40778239,0
2013-05-13,19.687,19.704,19.48,19.678,35169775,0
2013-05-14,19.678,19.867,19.642,19.817,45986340,0
2013-05-15,19.843,20.022,19.732,20.013,46633897,0
2013-05-16,19.893,20.11,19.893,20.039,38346430,0
2013-05-17,20.039,20.221,19.98,20.202,47656141,0
2013-05-20,20.202,20.306,20.176,20.296,38185526,0
2013-05-21,20.315,20.481,20.315,20.376,39255779,0
2013-05-22,20.481,20.78,20.454,20.548,79565309,0
2013-05-23,20.255,20.454,20.195,20.376,51537765,0
2013-05-24,20.24,20.384,20.23,20.264,47627775,0
2013-05-28,20.473,20.519,20.306,20.324,54953460,0
2013-05-29,20.167,20.408,20.152,20.362,45561565,0
2013-05-30,20.306,20.464,20.24,20.324,34077744,0
2013-05-31,20.311,20.488,20.075,20.083,57201112,0
2013-06-03,20.127,20.481,20.082,20.362,52529001,0
2013-06-04,20.315,20.464,20.16,20.376,44940004,0
2013-06-05,20.279,20.306,19.989,20.082,51971321,0
2013-06-06,20.022,20.143,19.893,20.134,49530239,0
2013-06-07,20.271,20.625,20.212,20.548,56947322,0
2013-06-10,20.567,20.6,20.362,20.481,48336768,0
2013-06-11,20.23,20.399,20.221,20.306,42016366,0
2013-06-12,20.408,20.436,20.167,20.24,39296801,0
2013-06-13,20.195,20.489,20.1,20.392,40561561,0
2013-06-14,20.392,20.454,20.202,20.255,32336817,0
2013-06-17,20.454,20.538,20.369,20.473,45611775,0
2013-06-18,20.519,21.056,20.473,20.953,84501798,0
2013-06-19,20.84,20.97,20.65,20.65,53510226,0
2013-06-20,20.511,20.566,20.139,20.182,72300123,0
2013-06-21,20.471,20.518,20.148,20.276,74915631,0
2013-06-24,20.069,20.096,19.758,19.904,56190712,0
2013-06-25,20.115,20.182,19.913,20.061,42138130,0
2013-06-26,20.34,20.349,19.983,20.182,37496432,0
2013-06-27,20.321,20.382,20.191,20.246,35560950,0
2013-06-28,20.246,20.349,20.105,20.129,52944062,0
2013-07-01,20.148,20.518,20.129,20.262,41223668,0
2013-07-02,20.198,20.262,19.863,19.879,54848286,0
2013-07-03,19.818,19.948,19.758,19.887,24710709,0
2013-07-05,20.105,20.172,19.922,20.172,26139425,0
2013-07-08,20.276,20.424,20.198,20.246,40932758,0
2013-07-09,20.414,20.66,20.406,20.503,36329524,0
2013-07-10,20.592,20.599,20.276,20.434,32819278,0
2013-07-11,20.755,20.799,20.511,20.781,37579030,0
2013-07-12,20.825,20.833,20.481,20.625,38319958,0
2013-07-15,20.599,20.607,20.452,20.511,41309778,0
2013-07-16,20.537,20.547,20.262,20.34,43998895,0
2013-07-17,20.434,20.495,20.34,20.434,30941667,0
2013-07-18,20.487,20.781,20.452,20.511,47721293,0
2013-07-19,21.016,21.659,20.919,21.461,119461330,0
2013-07-22,21.5,21.632,21.468,21.58,47865168,0
2013-07-23,21.588,21.597,21.38,21.452,37511405,0
2013-07-24,21.52,21.565,21.319,21.37,31662928,0
2013-07-25,21.364,21.432,21.285,21.432,34506623,0
2013-07-26,21.398,21.406,21.268,21.398,35849703,0
2013-07-29,21.293,21.356,21.234,21.258,29478228,0
2013-07-30,21.329,21.388,21.181,21.25,35944015,0
2013-07-31,21.329,21.432,21.147,21.154,44879451,0
2013-08-01,21.356,21.588,21.285,21.37,36837156,0
2013-08-02,21.285,21.442,21.181,21.442,29629547,0
2013-08-05,21.329,21.356,21.258,21.285,20705425,0
2013-08-06,21.258,21.268,21.05,21.103,26386860,0
2013-08-07,21.016,21.129,20.911,21.129,32216070,0
2013-08-08,21.242,21.302,21.025,21.12,25774641,0
2013-08-09,21.129,21.215,21.016,21.05,23924340,0
2013-08-12,20.955,21.095,20.886,21.068,31529185,0
2013-08-13,21.095,21.095,20.919,21.006,32870874,0
2013-08-14,21.006,21.086,20.877,20.896,32244326,0
2013-08-15,20.808,21.06,20.765,20.833,46041398,0
2013-08-16,20.729,20.877,20.712,20.791,41836164,0
2013-08-19,20.747,20.799,20.625,20.703,37090367,0
2013-08-20,20.65,20.703,20.511,20.592,35078146,0
2013-08-21,20.592,20.65,20.452,20.495,36743953,0
2013-08-22,20.537,20.66,20.495,20.642,35750611,0
2013-08-23,20.678,20.703,20.518,20.642,23834685,0
2013-08-26,20.616,20.65,20.452,20.495,29891200,0
2013-08-27,20.276,20.302,20.061,20.124,59198351,0
2013-08-28,20.105,20.312,20.105,20.139,33250650,0
2013-08-29,20.105,20.227,20.053,20.061,25464394,0
2013-08-30,20.349,20.397,20.001,20.087,53302863,0
2013-09-03,20.235,20.358,19.891,20.014,59963564,0
2013-09-04,19.953,20.122,19.927,20.112,36443802,0
